ID,comment,label
118,ماتستاهنوش بالصين الصين راها من قديم الزمان معروفة بالطب راه مايمكنش جلالة الملك اعطي تعليماتو باستعمال اللقاح الا ماكانش متاكد من الفعالية راه مايمكنش ايضر شعبو,1
119,"
نعم ..كل الحالات الخطرة التي نلاحظها هي لناس كبار السن غير ملقحين..نجد صعوبة كبيرة لعلاجهم خصوصا مع ارتفاع الحرارة و تجفيف الجسم من السوائل .. سواء كان في منازلهم أو حتى في المستشفى..و لهذا من فضلكم لقحوا كبار السن الذين مازالوا بصحة جيدة قبل تعرضهم للمرض ..
",1
120, الدولة جلبت لنا اللقاح لحمايتنا وانا سألقح هذه حرية شخصية,1
121,نجحنا والحمد لله بفضل حنكة صاحب الجلالة وحكمته .أما المناعية الجماعية حتى يتمكن العالم اجمع من الوصول إلى التلقيح. ربما ستصل إلى المناعة الذاتية صحيح وتبقى خطورة هذا الوباء الذي يقولون عنه الخبراء الدوليون أنه لا زال في ٱستطاعته ان يخلق المفاجئة لا قدر الله. إذا لا داعي للتطبيل والسرغة بل العمل على تنمية قدرات المنظومة الصحية بالموارد البشرية الكافية واللوجستيك ومعدات الإستشفاء المتقدمة. وعاش الملك,1
122,جل المغاربة ينتظرون التلقيح بشغف كبير,1
123,العديد يتردد بداعي انهم يخافون من الأعراض والاضرار التي قد يسببها اللقاح…وفي حال لو كان اللقاح بالمقابل لقاموا وظلوا يشكون من غلاء اسعار اللقاح.,1
124," انا مع اجبارية التلقيح واجبارية جواز التلقيح باش نخرجو هاد الوضعية لكتقتلنا نهار باسرع وقت
",1
125,"
عادي راه في أمريكا و أوروبا هناك من مات بعد اللقاح. المغرب لقح 30 مليون حقنة و كانت وفاة واحدة من بينهم. أما لو لم يلقحوا لكان 30 مليون معرض للموت بسبب كورونا.
كل دولة تختار من الكمية التي تتوفر عليها و الأنواع لتحدد لم تدهب. مثلا لو أوروبا كانت تتوفر على فايزر و موديرنا مثل أمريكا لتخلت عن باقي اللقاحات
لما كان كمية اللقاح قليلة رأينا كيف كانت أوروبا تتقاتل للحصول على أسترا سبنيكا
",1
126,أنا ملقح إذا أنا موجود,1
127,".سيأتي وقت على بعض الفئات الضعيفة المناعة،سيحتاجون لحقنة كل سنة،لأن هذا الفيروس لن ينتهي لو بقي شخص واحد في العالم يحمل الفيروس فسيعيد نشره.لهذا التعايش و تخصيص حقنة كل سنة لضعيفي المناعة و السلام عليكم",1
128,"
حنا مع الاطباء كنتيقو فيهم الى كان التلقيح ضروري فحنا معاه….الاعمار بيد الله الله يشافي الجميع….. والى كان التلقيح ضروري فالجواز خاص يكون ضروري الى انت روحك رخيصة عليك بعد منا…
",1
129,الاسراع في تلقيح من يحق لهم التصويت في الانتخابات ,1
130,في فترة من الفترات كانت الهند و الصين متقاربين بشريا و اقتصاديا ما جعل الصيين تتقدم كتيرا عن الهند هو شعب متفهم لا ينضر لدولة كعدو استطاعو تخطي كورونا لانهم لقحو سريعا وليس لديهم محترفو الاضرابات و الرفض لكل ما ياتي من الدولة..انتقلنا من شعبوية الجهال لشعبوية المتعلميين …لا لحرية ترويج الامراض…,1
131,يجب على  الشعب ان يطمئن  للتلقيح وينخرط في الحملة بعقلانية:,1
132,"إعطاء الملك للانطلاق الفعلية لحملة التلقيح ضد كورونا عبر تلقيه الجرعة الأولى من اللقاح يعتبر تدشينا محطة جديدة من تلاحم العرش و الشعب ضد الضروف الصعبة التي يمر بها المغرب، هذه المحطة تستوجب منا كمغاربا الانخراط في عملية التلقيح من أجل العودة إلى الحياة الطبيعية و مواصلة مسيرة التنمية.",1
133,اللقاح جد فعال,1
134,خاص المواطنين ايخدو الامور بجدية التلقيح سواءا اجبأري ولا لا راه من مصلحتهم كفاش بيغيتو نوصلو المناعة الجماعية والبعض كيستهتر وكيتهاون كلشي خاص اتلقح ونعيشو حياتنا الطبيعية وبراكة من الاوهام لعيشين فيه البعض التلقيح معندو فاش اضرك كتشدو العكس على والو ,1
135,",السلام عليكم،

إلى المشككين في اللقاح و الخائفين من المآمرة من الذين يقضون يومهم في المقاهي بدون عمل أو في التسكع أو في الوقوف في ” راس الدرب ” بالله عليكم ما هي قيمتكم المضافة لهذا العالم المصنع و المتطور أو ما هو مدى تهديدكم للأمن القومي لهذه البلدان حتى تتآمر عليكم و تحقنكم بما تفكرون فيه من شرائح ذكية ربما تساوي الملايين من الدولارات.

أفيقوا من أحلامكم و أصمتوا و انظروا إلى النصف المملوء من الكأس. يقول المثل : * أن تصمت ويظن الناس أنك جاهل خير من أن تنطق و تقطع الشك باليقين* .",1
136,اندونيسيا برازيل تركيا  كلهم قامو بتجارب على ةللقاح الصيني  والصين ايضا قابت بتجريبه على مواطنيها ووجدت انه فعال. وليست له اضرار جانبية خطيرة,1
137,"
عين الصواب فتسريع عملية التلقيح هو الحل الوحيد الموجود حاليا علئ ارض الواقع لدحر هدا الوباء الفتاك بل يججب انزال نسبة اعمار المواطنين المدعويين للتلقيح كل ثلاثة اسابيع فمن الا ربع والثلاثين الئ الثلاثين ومن الثلاثين الئ الخمسة والعشرين ومن الخمسة والعشرين الئ العشرين ومن العشرين الئ الخامسة عشرة بما فيهم الا طفال فالتلقيح مهم بالنسبة لمناعة الجسم ونافع لكل اعضاءه ويعطيه المناعة الكافية من اي خطر حتئ عند اصابة المتلقح مرتين بهدا الوباء اي انه صمام امان لانه يقي الجسم من كثير من الرواسب الغير المحسوبة العواقب كالا ختناق الشديد . . الحمئ . . السعال . . الصداع . . وجع والم في العضلات . .الارهاق . . فقد حاسة الشم او التدوق . .زكام او رشع في الا نف . .غثيان . . التهاب في الحلق . . الارتجاف . .الا لم في الصدر وهدا سببه ءات من صعوبة التنفس . . فحينما تحس بكل هدا الكم الهاءل من الموبقات والا لم لا قدر الله فاعلم انك مصاب بهدا الوباء االعين و لامناص من اغضاعك لكثير من التحاليل والا دوية لردء الصدع واسترجاع قدراتك للمشيء والتنفس بطريقة طبيعية فحبدا لو لقحتنا الدولة التلقيح الثالث لنتجنب الخطر .
",1
